Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
3672	-91.50569	-121.3445	29.83877	0.00983901	0.00516909	0.00640195	0.00231136	0.00244149	0.0199176	0.0331336	0.010486	0.0106202	0.0157525	0.0323589	0.00122627	0.0178599	0.0217977	0.0227169	0.0483986	0.0124861	0.0121094	0.0138466	0.0115879	0.000963247	0.0321796	0.0145624	0.00299944	0.057088	0.00690915	8.43536e-05	0.00807767	0.000496749	0.2693369	1.730663	0.315092	0.56936	0.838852	1.19211	1.75636	3.17368	0.8350656	6.425645	0.0226799	0.0119152	0.0147571	0.0053279	0.00562787	0.0459119	0.076376	0.0241711	0.0244806	0.0363109	0.0745904	0.00282667	0.0411688	0.0502457	0.0523647	0.111563	0.0287817	0.0279134	0.0319176	0.0267113	0.00222037	0.074177	0.0335678	0.00691398	0.131593	0.0159262	0.000194443	0.0186198	0.00114505	0.865332	0.134668	0.4338217
3708	-92.25737	-122.7795	30.52213	0.0680287	0.0108292	0.0353841	0.00698956	0.0297116	0.0497809	0.0199304	0.120954	0.0103156	0.0561937	0.0649153	0.0305379	0.0110635	0.0199258	0.0632153	0.261005	0.0312166	0.00158537	0.0187632	0.0545227	0.0358714	0.0692087	0.0338052	0.025792	0.0215289	0.0199417	0.00162629	0.00543837	0.0568338	0.4135489	1.586451	0.644081	0.8069	0.935254	1.06923	1.23931	1.5526	0.3181006	3.836188	0.0550878	0.00876918	0.0286531	0.00565996	0.0240596	0.0403112	0.0161391	0.0979453	0.00835331	0.0455042	0.0525666	0.0247288	0.00895894	0.0161354	0.05119	0.211354	0.0252784	0.00128379	0.0151939	0.044151	0.0290477	0.0560433	0.0273745	0.0208857	0.0174335	0.0161482	0.00131693	0.00440384	0.0460224	0.793226	0.206774	1.234914
3744	-94.91006	-125.6288	30.71871	0.0090351	0.00904865	0.00286955	0.0235747	0.00373085	0.0134818	0.0196518	0.0774259	0.0114735	0.0079455	0.0487226	0.0183316	0.0439523	0.00159807	0.039871	0.105017	0.0333806	0.00385567	0.0725505	0.0387161	0.0266278	0.00130516	0.00675051	0.0276505	0.00794071	0.0135255	0.00271385	0.00636466	0.00349798	0.3032256	1.696774	0.856353	0.92716	0.976681	1.02388	1.07856	1.16774	0.1121284	5.595748	0.013275	0.0132949	0.00421614	0.0346377	0.00548163	0.0198084	0.0288739	0.11376	0.0168577	0.0116741	0.0715867	0.0269341	0.0645779	0.00234799	0.0585813	0.154298	0.0490452	0.00566502	0.106596	0.0568844	0.0391235	0.00191763	0.00991833	0.0406261	0.0116671	0.0198726	0.00398738	0.00935141	0.00513948	0.848387	0.151613	0.6806094
3780	-91.9973	-123.4898	31.49254	0.00380769	0.0070664	0.00394558	0.00152418	0.0111286	0.0246889	0.117814	0.0747435	0.0206523	0.0130464	0.0112091	0.00136944	0.0685645	0.0277906	0.0393822	0.074674	0.0157675	0.0274948	0.0970411	0.00906941	0.0205442	0.00608602	0.034699	0.0366445	0.0707227	0.0855731	0.00176043	0.0042292	0.0497941	0.7835956	1.216404	0.353749	0.602417	0.853753	1.1713	1.65998	2.82687	0.7513904	1.552337	0.0039629	0.00735445	0.00410641	0.00158632	0.0115823	0.0256953	0.122616	0.0777902	0.0214942	0.0135782	0.0116661	0.00142526	0.0713594	0.0289234	0.0409876	0.0777179	0.0164102	0.0286156	0.100997	0.00943911	0.0213816	0.00633411	0.0361134	0.0381383	0.0736056	0.0890613	0.00183219	0.0044016	0.0518239	0.608202	0.391798	0.9608335
3816	-93.21777	-124.023	30.80526	0.0135863	0.0130306	0.0264876	0.000463494	0.107349	0.0147443	0.0651319	0.0745917	0.0430253	0.0421432	0.162117	0.0501688	0.029767	0.0236897	0.047255	0.112315	0.00375501	0.0767991	0.112135	0.00666748	0.0188927	0.127817	0.0402487	0.0143239	0.0280278	0.0660832	0.0311331	0.011191	0.0620709	0.4677228	1.532277	0.992088	0.996133	0.998792	1.00121	1.00388	1.00798	0.00574362	3.276037	0.00953421	0.00914424	0.0185877	0.000325257	0.0753322	0.0103468	0.0457063	0.0523447	0.030193	0.0295739	0.113765	0.0352059	0.020889	0.0166242	0.0331612	0.0788167	0.00263507	0.0538937	0.0786903	0.0046789	0.0132579	0.0896957	0.0282445	0.0100518	0.0196685	0.0463738	0.0218476	0.00785329	0.0435582	0.766139	0.233861	1.42501
3852	-99.61723	-125.4726	25.85533	0.00309767	0.000729565	0.00016101	0.00165173	0.00232003	0.000622	0.00703362	0.00303635	0.00325392	4.62094e-05	0.0037809	0.000208724	0.000225114	0.0035835	0.00372136	0.0138896	0.00548772	0.00580542	0.000639925	0.0017307	3.93376e-05	0.00309239	0.00524194	0.000156548	6.26709e-05	0.000305122	0.000666097	0.000933659	0.00160436	0.1015125	1.898488	0.0585797	0.250627	0.649393	1.5399	3.99	17.0708	2.051612	18.70201	0.04236	0.00997666	0.00220178	0.0225871	0.0317259	0.00850572	0.0961833	0.0415215	0.0444966	0.000631905	0.0517031	0.00285425	0.00307839	0.0490036	0.0508889	0.189938	0.0750434	0.0793879	0.00875085	0.023667	0.000537934	0.0422878	0.0716825	0.00214076	0.000857012	0.00417248	0.00910875	0.0127676	0.0219393	0.949244	0.0507562	0.0731272
3888	-93.11301	-124.113	30.99997	0.00953997	0.00730636	0.0156622	0.00509109	0.0343003	0.00364428	0.0788397	0.0230783	0.0113438	0.0590723	0.0235535	0.00271568	0.0177461	0.00961671	0.0315829	0.0562227	0.0129327	0.0185758	0.0101429	0.0348484	0.0060899	0.0201834	0.0437804	0.0635763	0.00116912	0.0940401	0.00693404	0.0625679	0.0654526	0.3934849	1.606515	0.791209	0.892064	0.964994	1.03628	1.121	1.26389	0.1693382	4.082788	0.0114994	0.00880698	0.018879	0.00613673	0.0413452	0.00439276	0.0950323	0.0278182	0.0136737	0.0712049	0.028391	0.00327344	0.0213909	0.0115919	0.0380697	0.06777	0.0155889	0.022391	0.0122261	0.0420058	0.00734069	0.0243288	0.0527723	0.076634	0.00140924	0.113355	0.00835819	0.0754185	0.0788957	0.803258	0.196742	0.8296095
3924	-90.13716	-120.8283	30.69118	0.00349958	0.00920386	0.0139638	0.00417623	0.0260819	0.0169287	0.0710708	0.0386243	0.0173731	0.0326979	0.00813501	0.0123065	0.0825981	0.00203467	0.075998	0.169238	0.0504181	0.042797	0.0161852	0.021553	0.0254928	0.02045	0.0309763	0.0088586	0.0829835	0.0519524	0.0163502	0.0115408	0.0187606	0.4903403	1.50966	0.372889	0.618099	0.860625	1.16195	1.61786	2.68176	0.7132887	3.0788	0.00356282	0.00937019	0.0142162	0.0042517	0.0265533	0.0172346	0.0723551	0.0393223	0.017687	0.0332888	0.00828202	0.0125288	0.0840908	0.00207144	0.0773714	0.172297	0.0513292	0.0435704	0.0164777	0.0219425	0.0259535	0.0208195	0.0315361	0.00901869	0.0844831	0.0528912	0.0166456	0.0117493	0.0190996	0.75483	0.24517	0.9822493
3960	-90.47783	-121.5919	31.11402	0.0386781	0.0123035	0.015118	0.00820931	0.00523878	0.0152058	0.0109111	0.078644	0.0190986	0.0140457	0.00876204	0.0200915	0.169408	0.0791347	0.0380808	0.112145	0.0215873	0.0078708	0.000854481	0.0135875	0.0105593	0.0126241	0.0177631	0.0130596	0.0414588	0.0399531	0.0386473	0.0175455	0.0204698	0.4951201	1.50488	0.588764	0.772324	0.922562	1.08394	1.29479	1.69847	0.3830312	3.039424	0.0429254	0.0136545	0.016778	0.00911077	0.00581405	0.0168755	0.0121093	0.0872798	0.0211958	0.015588	0.00972419	0.0222978	0.188011	0.0878244	0.0422625	0.12446	0.0239578	0.00873509	0.000948311	0.0150795	0.0117188	0.0140104	0.0197136	0.0144937	0.0460113	0.0443403	0.0428911	0.0194721	0.0227175	0.75244	0.24756	0.9010558
3996	-90.28577	-121.4781	31.19232	0.0203465	0.0167056	0.0224727	0.0296404	0.00622435	0.017782	0.0988824	0.0823963	0.0054937	0.00898138	0.0124978	0.0015719	0.0491287	0.0116439	0.0594221	0.147751	0.0927794	0.00289667	0.0357163	0.0671188	0.0348881	0.0732106	0.0668668	0.0401648	0.00942898	0.00734656	0.0288588	0.0179381	0.0328279	0.509908	1.490092	0.806719	0.900551	0.967849	1.03322	1.11043	1.23959	0.1553003	2.922276	0.0184803	0.0151733	0.0204115	0.0269218	0.00565345	0.016151	0.0898129	0.0748389	0.00498982	0.00815761	0.0113515	0.00142773	0.0446226	0.0105759	0.0539719	0.134199	0.0842697	0.00263099	0.0324404	0.0609627	0.0316882	0.0664957	0.0607337	0.0364809	0.00856415	0.00667273	0.0262119	0.0162928	0.029817	0.745046	0.254954	1.100982
4032	-86.52283	-117.2832	30.76033	0.019365	0.0114797	0.0171632	0.0150387	0.000911248	0.0479881	0.0797307	0.0205823	0.0336992	0.0195106	0.00978369	0.00161058	0.139685	0.0059471	0.0804419	0.172417	0.053827	0.00772187	0.0062406	0.0274291	0.00109863	0.023046	0.0670902	0.0211284	0.0086109	0.00433341	0.0350917	0.0247487	0.00503373	0.3925797	1.60742	0.669997	0.822575	0.940884	1.06283	1.2157	1.49254	0.2895762	4.094507	0.020156	0.0119486	0.0178643	0.015653	0.000948471	0.0499484	0.0829876	0.0214231	0.0350758	0.0203076	0.0101833	0.00167637	0.145391	0.00619003	0.0837278	0.17946	0.0560258	0.0080373	0.00649552	0.0285496	0.00114351	0.0239875	0.0698307	0.0219915	0.00896264	0.00451042	0.0365251	0.0257597	0.00523936	0.80371	0.19629	0.9607543
4068	-88.42281	-117.3216	28.89877	0.0142239	0.0106438	0.0042015	0.0246101	0.00232547	0.0130837	0.0548697	0.060889	0.0361004	0.0251203	0.0497694	2.74749e-05	0.112553	0.0175308	0.0428833	0.143044	0.0219744	0.00347509	0.00874417	0.0423688	0.00307897	0.00496479	0.0318392	0.0248144	0.00936945	0.0636797	0.025309	0.03683	0.0257873	0.1615333	1.838467	0.389701	0.631537	0.866419	1.15418	1.58344	2.56607	0.6814028	11.38135	0.0155604	0.0116439	0.00459627	0.0269224	0.00254397	0.014313	0.0600251	0.06661	0.0394923	0.0274805	0.0544457	3.00563e-05	0.123128	0.019178	0.0469125	0.156485	0.0240391	0.0038016	0.00956575	0.0463497	0.00336827	0.00543127	0.0348307	0.027146	0.0102498	0.0696629	0.027687	0.0402905	0.0282103	0.919233	0.0807666	0.914112
4104	-93.75337	-124.1225	30.36918	0.00566579	0.00645667	0.00162548	0.0110712	0.0060544	0.0162761	0.034575	0.0580001	0.0208679	0.0783696	0.051601	0.00156166	0.0543429	0.0604864	0.0303231	0.0594123	0.000533286	0.0468822	0.00547183	0.0247596	0.00780486	0.0184199	0.0190825	0.00324177	0.00704609	0.0385179	0.0227892	0.0171228	0.0429006	0.3468327	1.653167	0.409623	0.647081	0.873017	1.14545	1.5454	2.44127	0.6453522	4.766469	0.0075417	0.00859443	0.00216366	0.0147367	0.00805897	0.021665	0.0460225	0.0772036	0.0277772	0.104317	0.0686858	0.00207871	0.0723354	0.080513	0.0403629	0.0790833	0.000709853	0.0624045	0.00728352	0.0329573	0.010389	0.0245186	0.0254006	0.0043151	0.00937901	0.0512709	0.0303345	0.0227921	0.0571047	0.826584	0.173416	0.751262
4140	-93.99785	-123.4755	29.47761	0.01615	0.00327753	0.00154489	0.00955887	0.00810653	0.00944207	0.0393678	0.0376806	0.00656641	0.00710355	0.0181508	0.00522486	0.0590738	0.0155041	0.0918678	0.130695	0.00221225	0.00842053	0.0563922	0.0219263	0.0143447	0.0114627	0.0064	0.0330016	0.0176011	0.0121822	0.00711449	0.000460333	0.00771855	0.2473647	1.752635	0.244043	0.50265	0.806864	1.23937	1.98946	4.09764	1.019825	7.085229	0.0245235	0.00497687	0.00234589	0.014515	0.0123096	0.0143376	0.0597793	0.0572174	0.00997098	0.0107866	0.0275616	0.00793386	0.0897026	0.0235428	0.1395	0.198458	0.00335927	0.0127864	0.0856307	0.0332947	0.0217821	0.0174059	0.0097183	0.0501123	0.026727	0.0184985	0.0108032	0.000699008	0.0117205	0.876318	0.123682	0.6585515
4176	-90.28058	-121.9579	31.67732	0.0156987	0.0131593	0.0435729	0.00258799	0.0076744	0.00118875	0.0942776	0.0500303	0.00526614	0.0772883	0.0149899	0.0194448	0.0213971	0.017485	0.0450622	0.168949	0.0260533	0.0485471	0.0465018	0.0352848	0.0520239	0.00850991	0.155025	0.0773649	0.013436	0.0105111	0.0058005	0.0168944	0.00392378	0.6249502	1.37505	0.968138	0.984332	0.995085	1.00494	1.01592	1.03291	0.02341351	2.200255	0.0142982	0.0119853	0.0396857	0.00235711	0.00698976	0.0010827	0.085867	0.0455671	0.00479634	0.0703933	0.0136526	0.0177101	0.0194883	0.0159251	0.0410422	0.153877	0.0237291	0.0442162	0.0423534	0.032137	0.0473828	0.00775073	0.141195	0.0704631	0.0122374	0.00957344	0.00528303	0.0153872	0.00357373	0.687525	0.312475	1.097949
4212	-102.0311	-131.7367	29.70562	0.0170491	0.00288235	0.00907111	0.0017966	0.0159585	0.000509047	0.0195639	0.0219744	0.0100271	0.0108819	0.0189601	0.000763548	0.0182943	0.0118091	0.0140419	0.0417497	0.016382	0.00949596	0.0126917	0.0102155	0.00920449	0.00675067	0.00146717	0.0177361	0.00297511	0.0133256	0.0192108	0.0304089	0.0145893	0.2935977	1.706402	0.221763	0.47972	0.795196	1.25755	2.08455	4.50932	1.089048	5.812041	0.0448914	0.0075894	0.0238848	0.00473056	0.0420197	0.00134035	0.0515129	0.0578598	0.026402	0.0286528	0.0499232	0.00201047	0.0481699	0.031094	0.0369732	0.10993	0.0431348	0.0250034	0.0334181	0.026898	0.024236	0.0177749	0.00386314	0.0467004	0.00783366	0.0350872	0.0505832	0.0800685	0.0384145	0.853201	0.146799	0.379786
4248	-90.28654	-120.0951	29.80855	0.0114698	0.00738384	0.0118007	0.0184051	0.0497211	0.00614631	0.0503226	0.0293257	0.00499639	0.00425264	0.0532876	0.0594536	0.0575239	0.04923	0.0800592	0.146853	0.00599602	0.00551285	0.029347	0.101783	0.00215522	0.00555118	0.0133298	0.0264099	0.00140022	0.0304731	0.0729014	0.0124271	0.0436391	0.2364318	1.763568	0.611548	0.786759	0.927907	1.07769	1.27104	1.63519	0.3555778	7.4591	0.0115721	0.00744972	0.0119059	0.0185693	0.0501647	0.00620114	0.0507715	0.0295874	0.00504097	0.00429058	0.053763	0.0599841	0.0580371	0.0496692	0.0807734	0.148163	0.00604952	0.00556203	0.0296088	0.102691	0.00217445	0.00560071	0.0134487	0.0266455	0.00141271	0.030745	0.0735518	0.012538	0.0440284	0.881784	0.118216	0.9911572
4284	-101.759	-131.1994	29.4404	0.0172951	0.00192833	0.0103012	0.00956057	0.0339972	0.0747634	0.00701953	0.0355475	0.0322946	0.0351472	0.0438951	0.0897302	0.114218	0.0123314	0.0130014	0.337119	0.00265928	0.0209605	0.0930085	0.0314864	0.00673732	0.00527289	0.00683243	0.0431815	0.0358104	0.0201146	0.108437	0.0207585	0.0614726	0.2526831	1.747317	0.529637	0.733472	0.907825	1.10153	1.36338	1.88808	0.4595558	6.915053	0.0130541	0.00145547	0.00777522	0.00721618	0.0256606	0.0564303	0.00529823	0.0268307	0.0243755	0.0265286	0.0331314	0.067727	0.0862098	0.00930755	0.00981328	0.254452	0.00200718	0.0158206	0.0702014	0.0237654	0.00508523	0.0039799	0.00515701	0.0325927	0.0270291	0.0151822	0.0818463	0.0156682	0.0463986	0.873658	0.126342	1.324881
4320	-101.7192	-131.8357	30.11648	0.00684085	0.00561523	0.0356346	0.00366711	0.0114787	0.0452714	0.0852726	0.0594005	0.00621604	0.0635439	0.113519	0.0583626	0.0480541	0.0925038	0.122436	0.0972717	0.00337708	0.090949	0.00165687	0.225307	0.086466	0.0447901	0.0408168	0.0758111	0.0621605	0.00946192	0.0104414	0.00110466	0.118188	0.6304616	1.369538	0.27379	0.531652	0.821109	1.21787	1.88093	3.65243	0.9366581	2.172279	0.00420815	0.00345421	0.0219206	0.00225582	0.0070611	0.0278487	0.0524554	0.0365402	0.0038238	0.039089	0.0698315	0.0359018	0.0295605	0.0569037	0.0753166	0.0598367	0.00207741	0.0559473	0.00101923	0.138598	0.0531895	0.0275527	0.0251084	0.0466352	0.038238	0.0058205	0.00642305	0.000679532	0.0727033	0.684769	0.315231	1.62562
4356	-87.17378	-118.3254	31.15163	0.0216219	0.0126102	0.00121328	0.0536847	0.0494437	0.0465925	0.0574194	0.0408274	0.0346109	0.0291494	0.0754341	0.0088417	0.00732052	0.0845377	0.032372	0.202147	0.0415234	0.052944	0.0010444	0.0996207	0.00688292	0.0502456	0.050117	0.0909242	0.0503668	0.00503805	0.0439994	0.000406463	0.0543835	0.5292927	1.470707	0.971168	0.985833	0.995559	1.00446	1.01437	1.02969	0.02115393	2.778627	0.0165644	0.00966057	0.000929483	0.0411275	0.0378785	0.0356942	0.0439887	0.0312776	0.0265152	0.0223312	0.0577896	0.00677357	0.00560821	0.0647638	0.0248	0.154864	0.0318108	0.04056	0.000800111	0.0763188	0.00527296	0.0384928	0.0383943	0.0696565	0.0385857	0.00385962	0.0337077	0.000311388	0.0416628	0.735354	0.264646	1.305323
4392	-84.33022	-115.6307	31.30046	0.00321035	0.0182454	0.0360628	0.0134015	0.0138029	0.000803642	0.0831416	0.0142084	0.00181699	0.0349939	0.0100541	0.00387977	0.00898376	0.00972162	0.0227265	0.15748	0.0260789	0.0345549	0.00656939	0.0167273	0.0073961	0.058149	0.0115618	0.0389955	0.00394908	0.00203721	0.0158336	0.00188224	0.0158249	0.5300657	1.469934	0.516679	0.724664	0.90441	1.10569	1.37995	1.93544	0.477467	2.773117	0.00477664	0.0271471	0.0536574	0.0199399	0.0205371	0.00119573	0.123706	0.0211406	0.00270348	0.0520671	0.0149594	0.00577266	0.0133668	0.0144647	0.0338145	0.234313	0.0388024	0.0514138	0.00977452	0.0248883	0.0110046	0.0865193	0.0172027	0.0580209	0.0058758	0.00303115	0.0235587	0.00280057	0.0235457	0.734967	0.265033	0.6720931
4428	-88.43289	-118.7431	30.31023	0.0339343	0.00208685	0.0134315	0.0227282	0.0212162	0.000108992	0.0348191	0.0306621	0.00145997	0.0407597	0.0140454	0.0339661	0.074663	0.0533257	0.0615369	0.148716	0.0162273	0.0193331	0.0150746	0.0350801	0.0285264	0.00845389	0.0248062	0.0324625	0.00344644	0.00036366	0.0641966	0.0393529	0.0296068	0.351154	1.648846	0.433503	0.665212	0.880576	1.13562	1.50328	2.30679	0.6043812	4.695506	0.0375218	0.00230746	0.0148515	0.0251309	0.0234591	0.000120514	0.0385	0.0339036	0.00161432	0.0450687	0.0155303	0.0375569	0.0825561	0.0589631	0.0680424	0.164438	0.0179428	0.021377	0.0166683	0.0387886	0.0315422	0.0093476	0.0274286	0.0358943	0.00381078	0.000402105	0.0709833	0.0435131	0.0327368	0.824423	0.175577	0.904391
4464	-95.43751	-123.4957	28.05815	0.0124976	0.00456193	0.00943701	0.000796606	0.00633112	7.69259e-05	0.0120001	0.0389857	0.0063384	0.00100725	0.0114478	0.0152018	0.00835569	0.0214446	0.0312304	0.0210041	0.00195011	0.0106773	0.00643718	0.0232754	0.00407649	0.0246225	0.0176926	0.0157125	0.0014973	0.00213919	0.00359189	0.0231209	0.00794538	0.1238311	1.876169	0.186523	0.440894	0.774531	1.2911	2.26812	5.36128	1.21418	15.15104	0.0363879	0.0132825	0.0274767	0.00231938	0.0184336	0.000223976	0.0349393	0.11351	0.0184548	0.00293268	0.0333314	0.0442612	0.0243283	0.0624377	0.0909299	0.0611551	0.00567792	0.0310877	0.0187424	0.0677681	0.011869	0.0716904	0.0515135	0.0457482	0.00435953	0.00622843	0.0104581	0.0673185	0.0231336	0.938084	0.0619155	0.3434557
4500	-90.02385	-121.0366	31.01274	0.0112776	0.0028006	0.0634183	0.00742443	0.00120411	0.00764232	0.0889389	0.0521159	0.0316601	0.00471557	0.0178499	0.010443	0.0455336	0.0375834	0.018973	0.116933	0.0250076	0.0157236	0.00645777	0.0391942	0.00907341	0.118592	0.0358914	0.0299823	0.0447473	0.00389167	0.0187227	0.020646	0.0628904	0.5355399	1.46446	0.452338	0.679154	0.886293	1.1283	1.47242	2.21074	0.573629	2.734549	0.0118795	0.00295007	0.0668028	0.00782067	0.00126837	0.00805019	0.0936855	0.0548973	0.0333498	0.00496723	0.0188026	0.0110004	0.0479637	0.0395892	0.0199856	0.123174	0.0263422	0.0165628	0.00680241	0.041286	0.00955765	0.124922	0.0378069	0.0315825	0.0471354	0.00409937	0.0197219	0.0217478	0.0662468	0.73223	0.26777	0.9493348
4536	-93.50779	-123.3718	29.86402	0.0257896	0.00843708	0.0379223	0.00221339	0.0272216	0.0010201	0.0161544	0.0425445	0.000983089	0.104497	0.00715149	0.00295826	0.0248164	0.0333599	0.00999938	0.0986882	0.0460465	0.0181911	0.0106393	0.0131019	0.0404387	0.0347225	0.0866988	0.00808199	0.033146	0.000813606	0.0141975	0.0241616	0.0346862	0.2529489	1.747051	0.450583	0.677868	0.885769	1.12896	1.47521	2.21935	0.5764405	6.906735	0.0318909	0.0104331	0.046894	0.00273703	0.0336616	0.00126143	0.0199762	0.0526096	0.00121567	0.129219	0.00884338	0.00365813	0.0306874	0.0412521	0.012365	0.122036	0.0569402	0.0224947	0.0131563	0.0162016	0.0500057	0.0429372	0.10721	0.00999402	0.0409877	0.00100609	0.0175563	0.0298778	0.0428922	0.873526	0.126474	0.8086826
4572	-88.85001	-120.5593	31.70925	0.00903926	0.0340372	0.00538677	0.000630323	0.00591142	0.000275588	0.0820082	0.0509336	0.013275	0.00877914	0.0614988	0.00624369	0.0554512	0.020256	0.0455117	0.0885244	0.0645334	0.0183397	0.00388779	0.00223264	0.0164653	0.0327755	0.0176119	0.00456885	0.0123494	0.0126947	0.0120022	0.0321564	0.0362783	0.6822787	1.317721	0.530974	0.734374	0.908173	1.10111	1.3617	1.88333	0.457733	1.931353	0.0119938	0.0451627	0.0071475	0.000836351	0.00784363	0.000365667	0.108814	0.0675818	0.017614	0.0116487	0.0816004	0.00828451	0.0735761	0.0268769	0.0603877	0.11746	0.0856268	0.0243342	0.00515856	0.0029624	0.0218472	0.0434885	0.0233685	0.00606223	0.0163859	0.0168441	0.0159252	0.042667	0.0481363	0.658861	0.341139	0.7536585
4608	-98.95092	-129.2597	30.30876	0.0118334	0.0102902	0.00619512	0.0255766	0.0302177	0.0115171	0.0540041	0.046722	0.00276198	0.0345205	0.0142277	0.0220668	0.0565299	0.0157402	0.0127312	0.16723	0.0346678	0.0263686	0.0239076	0.00636105	0.00663603	0.0130917	0.000930628	0.0470333	0.010392	0.0319665	0.0168454	0.0434129	0.0638027	0.293463	1.706537	0.614306	0.788488	0.928543	1.07696	1.26825	1.62785	0.3523235	5.81517	0.0139613	0.0121407	0.00730918	0.030176	0.0356517	0.0135882	0.0637156	0.055124	0.00325866	0.0407283	0.0167863	0.026035	0.0666955	0.0185708	0.0150207	0.197303	0.040902	0.0311104	0.0282069	0.00750495	0.00782937	0.0154459	0.00109798	0.0554912	0.0122608	0.037715	0.0198747	0.0512198	0.0752762	0.853269	0.146731	0.847581
4644	-89.18186	-117.5447	28.3628	0.00158964	0.000325629	0.00355103	0.00280764	0.00747804	0.00171788	0.0194078	0.0288356	0.00259054	0.0166376	0.0115124	0.0126754	0.00610579	0.0304323	0.0338064	0.0481086	0.0400483	0.00546702	0.0182206	0.00197443	0.00832589	0.0299223	0.00151238	0.0144346	0.00258629	0.00428685	0.018244	0.0127525	0.00713862	0.1809174	1.819083	0.107514	0.33701	0.712251	1.404	2.96727	9.30111	1.61254	10.05477	0.00405007	0.000829636	0.0090473	0.00715329	0.0190525	0.00437681	0.0494471	0.0734672	0.00660016	0.0423893	0.0293313	0.0322942	0.0155563	0.0775354	0.0861319	0.122571	0.102035	0.0139289	0.0464224	0.00503043	0.0212127	0.0762358	0.00385323	0.0367765	0.00658933	0.010922	0.0464819	0.0324909	0.0181878	0.909541	0.0904587	0.392496
4680	-93.0636	-122.8624	29.79882	0.0108638	0.0392024	0.00273623	0.0132346	0.00728309	0.00693929	0.032964	0.0168357	0.0149261	0.018113	0.032122	0.00309742	0.000328468	0.109594	0.0501845	0.0388808	0.0228441	0.0883615	0.000237042	0.00934138	0.00449041	0.0371219	0.00745759	0.0188002	0.018876	0.0113705	0.0236795	0.00261386	0.0365446	0.2609456	1.739054	0.340492	0.591299	0.848805	1.17813	1.69119	2.93693	0.7790088	6.664433	0.0159986	0.0577317	0.00402953	0.01949	0.0107255	0.0102192	0.0485448	0.0247933	0.0219811	0.0266742	0.0473048	0.00456145	0.000483721	0.161394	0.0739047	0.0572582	0.0336416	0.130126	0.000349082	0.0137567	0.00661284	0.0546679	0.0109825	0.0276862	0.027798	0.0167448	0.0348718	0.00384933	0.0538178	0.869527	0.130473	0.6790439
4716	-91.21067	-122.8146	31.6039	0.00100667	0.0397769	0.000144969	0.0116619	0.0119998	0.00118955	0.0148879	0.0228513	0.00251264	0.0261351	0.0266804	0.00495228	0.00943945	0.0115257	0.0199259	0.0789762	0.0187211	0.016003	0.0142676	0.0124737	0.0237833	0.0298771	0.0189487	0.0506807	0.00559416	0.00176668	0.0100038	0.00254167	0.020827	0.6472769	1.352723	0.456341	0.682079	0.887482	1.12678	1.46611	2.19135	0.5672589	2.089868	0.00197714	0.0781233	0.000284725	0.0229045	0.0235681	0.00233632	0.0292405	0.0448809	0.00493492	0.0513303	0.0524012	0.00972646	0.0185394	0.0226368	0.0391352	0.155112	0.0367689	0.0314305	0.0280221	0.0244988	0.0467113	0.0586798	0.0372159	0.0995387	0.0109871	0.00346983	0.0196479	0.00499193	0.040905	0.676362	0.323638	0.5091553
