Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	stationaryDist[1]	stationaryDist[2]	tree_length
1044	-94.90927	-125.7254	30.81614	0.00780769	0.0210128	0.00589921	0.0186752	0.0879394	0.0285553	0.160844	0.101351	0.0103472	0.0225189	0.0668087	0.024228	0.00131644	0.110535	0.140358	0.0910906	0.0287926	0.00462206	0.0180649	0.0429225	0.0272598	0.0403681	0.0686275	0.0408258	0.0144152	0.0180663	0.0613277	0.0291604	0.0103233	0.4356721	1.564328	0.961853	0.98121	0.9941	1.00594	1.01915	1.03966	0.02812253	3.590608	0.0059872	0.0161134	0.00452371	0.0143208	0.0674349	0.0218972	0.12334	0.0777193	0.00793459	0.0172683	0.0512312	0.0185789	0.00100949	0.084762	0.107631	0.0698514	0.0220792	0.00354435	0.0138528	0.0329145	0.0209038	0.0309557	0.0526259	0.0313066	0.0110541	0.0138539	0.0470281	0.0223612	0.00791624	0.782164	0.217836	1.304063
1080	-91.69798	-122.374	30.67597	0.0552335	0.00146239	0.000451461	0.0188284	0.0262253	0.0063193	0.0209631	0.0449427	0.00765054	0.00898577	0.0629253	0.0333783	0.0127342	0.0818563	0.0937227	0.129172	0.196164	0.041575	0.0440826	0.0648474	0.00597528	0.0314814	0.0267962	0.0327162	0.0154126	0.0428473	0.104023	0.0417755	0.015781	0.3915561	1.608444	0.956535	0.978561	0.993261	1.00678	1.02191	1.04544	0.0321313	4.107825	0.0435482	0.001153	0.00035595	0.014845	0.0206771	0.00498238	0.0165281	0.0354346	0.00603198	0.00708473	0.0496127	0.0263168	0.0100401	0.0645387	0.0738946	0.101844	0.154664	0.0327793	0.0347564	0.0511282	0.00471114	0.0248212	0.0211272	0.0257947	0.0121519	0.0337825	0.0820159	0.0329374	0.0124424	0.804222	0.195778	1.268329
1116	-97.93375	-128.8009	30.86719	0.001123	0.0115554	0.0845893	0.0571805	0.0135439	0.0151665	0.0167155	0.0225208	0.0195591	0.058087	0.049107	0.0537385	0.00274656	0.113816	0.0656634	0.0723315	0.0239741	0.00982112	0.0186049	0.0468453	0.0253483	0.0121283	0.056254	0.0242262	0.0208717	0.0346576	0.0453488	0.035863	0.0517018	0.4984829	1.501517	0.512982	0.722131	0.903422	1.1069	1.38479	1.94939	0.4826597	3.012174	0.00105635	0.0108697	0.0795693	0.0537871	0.0127402	0.0142665	0.0157235	0.0211843	0.0183984	0.0546398	0.0461927	0.0505494	0.00258356	0.107062	0.0617665	0.0680389	0.0225514	0.00923828	0.0175008	0.0440652	0.023844	0.0114085	0.0529156	0.0227884	0.0196331	0.0326008	0.0426576	0.0337347	0.0486336	0.750759	0.249241	1.06309
1152	-90.37759	-122.6096	32.23205	0.00952731	0.0170779	0.00831698	0.028735	0.0640821	0.0203881	0.0903849	0.0523394	0.0798441	0.0519028	0.0273784	0.0311948	0.0128308	0.0651825	0.0643342	0.150054	0.0681603	0.00398464	0.0385839	0.0315096	0.0128751	0.0305807	0.028733	0.0230024	0.0301727	0.0186728	0.039478	0.013889	0.0726947	1.03047	0.96953	0.663495	0.818672	0.939489	1.06441	1.22149	1.50717	0.2966276	0.9408619	0.00803376	0.0144007	0.00701316	0.0242303	0.0540362	0.017192	0.0762157	0.0441343	0.0673273	0.0437662	0.0230864	0.0263045	0.0108193	0.0549641	0.0542488	0.126531	0.0574751	0.00335998	0.0325353	0.0265699	0.0108567	0.0257867	0.0242287	0.0193964	0.0254426	0.0157455	0.0332892	0.0117117	0.0612987	0.484765	0.515235	1.18591
1188	-90.35924	-120.2438	29.8846	0.00898029	0.0076539	0.00649447	0.00605959	0.00387495	0.0226108	0.00802654	0.0407975	0.0101677	0.00683685	0.00521672	0.0012355	0.0118185	0.00366286	0.0204538	0.0691763	0.0280284	0.00127338	0.0191566	0.0137336	0.00578212	0.0151876	0.0153563	0.00930489	0.00785764	0.00488339	0.00776084	0.015768	0.02157	0.3008478	1.699152	0.264356	0.522637	0.81674	1.22438	1.91337	3.78278	0.9620136	5.647879	0.0225223	0.0191957	0.0162879	0.0151973	0.00971825	0.0567072	0.0201303	0.102319	0.0255002	0.0171466	0.0130834	0.00309861	0.0296403	0.00918633	0.0512975	0.173492	0.0702943	0.00319359	0.0480441	0.0344434	0.0145014	0.0380901	0.0385132	0.0233364	0.0197067	0.0122474	0.019464	0.0395456	0.0540968	0.849576	0.150424	0.3987289
1224	-95.65031	-125.8916	30.24129	0.00283261	0.0094263	0.065019	0.0355549	0.0180928	0.0585498	0.0365154	0.0286641	0.0169492	0.0546213	0.00315698	0.0156185	0.0383834	0.098452	0.0814465	0.100251	0.0626305	0.0344808	0.0316341	0.0460387	0.0741221	0.000173717	0.0396181	0.0112515	0.0261972	0.0238128	0.0128811	0.0482918	0.00102933	0.3242083	1.675792	0.599613	0.779233	0.925129	1.08093	1.28331	1.66774	0.3698287	5.168874	0.00263328	0.00876298	0.0604437	0.0330529	0.0168196	0.0544297	0.0339458	0.026647	0.0157565	0.0507777	0.00293482	0.0145195	0.0356824	0.091524	0.0757151	0.0931967	0.0582232	0.0320544	0.029408	0.042799	0.0689062	0.000161493	0.0368302	0.0104597	0.0243537	0.0221371	0.0119746	0.0448935	0.000956898	0.837896	0.162104	1.075696
1260	-93.34279	-123.3795	30.03675	0.0034869	0.0424862	0.0398886	0.032814	0.0135358	0.0301614	0.0427807	0.038319	0.00591082	0.0123431	0.0304749	0.00278802	0.00323695	0.0845463	0.0447076	0.127771	0.0415406	0.0707567	0.00462866	0.0857034	0.046823	0.000917545	0.0796891	0.0115072	0.02705	0.0127469	0.0103114	0.000636625	0.00662698	0.2232065	1.776793	0.913939	0.95706	0.986401	1.01379	1.04487	1.09417	0.06507025	7.960311	0.0036543	0.044526	0.0418036	0.0343893	0.0141857	0.0316094	0.0448346	0.0401587	0.0061946	0.0129357	0.031938	0.00292187	0.00339235	0.0886053	0.046854	0.133906	0.043535	0.0741537	0.00485088	0.089818	0.0490709	0.000961596	0.0835149	0.0120597	0.0283487	0.0133588	0.0108064	0.000667189	0.00694514	0.888397	0.111603	0.9541897
1296	-98.8666	-129.1741	30.3075	0.0440593	0.0140091	0.0309837	0.0206447	0.00391423	0.0303605	0.0569868	0.070353	0.00469424	0.0290202	0.0175815	0.00452388	0.00252078	0.039164	0.131237	0.137931	0.00270753	0.0570668	0.0431111	0.0387095	0.0319906	0.00806231	0.00457606	0.0273158	0.0285314	0.0343995	0.0145496	0.020093	0.0050922	0.3094624	1.690538	0.617679	0.790596	0.929317	1.07606	1.26487	1.61896	0.3483642	5.462821	0.0461746	0.0146816	0.0324713	0.0216358	0.00410215	0.0318181	0.0597227	0.0737307	0.00491961	0.0304135	0.0184256	0.00474108	0.0026418	0.0410443	0.137537	0.144553	0.00283752	0.0598066	0.0451809	0.040568	0.0335265	0.00844939	0.00479576	0.0286272	0.0299012	0.036051	0.0152481	0.0210576	0.00533668	0.845269	0.154731	0.954189
1332	-92.53351	-121.7432	29.20971	0.0149028	0.000791673	0.00823257	0.00392873	0.000598845	0.0236433	0.0162986	0.0311428	0.00133773	0.0335516	0.0127718	0.00180629	0.00587265	0.0506002	0.0470094	0.0554089	0.00396826	0.0249284	0.0165032	0.0529881	0.0143895	0.00765808	0.0676454	0.00535363	0.0410987	0.00969173	0.00480645	0.00150321	0.0460078	0.2167268	1.783273	0.223117	0.481147	0.795933	1.25639	2.07837	4.48195	1.084646	8.22821	0.0246556	0.00130976	0.0136202	0.00649978	0.000990743	0.039116	0.0269648	0.0515233	0.00221317	0.0555085	0.0211299	0.00298836	0.00971584	0.0837142	0.0777734	0.0916698	0.00656518	0.0412422	0.0273033	0.0876647	0.0238063	0.0126697	0.111914	0.00885717	0.0679946	0.0160342	0.00795191	0.00248694	0.0761164	0.891637	0.108363	0.6044403
1368	-91.33491	-121.7978	30.46284	0.0269163	0.0221843	0.0194834	0.00801948	0.0437336	0.0603063	0.0278585	0.0993072	0.00421211	0.0381385	0.0327212	0.0246294	0.0204159	0.161633	0.0821606	0.251866	0.0565113	0.0131972	0.0256546	0.0635781	0.0263263	0.0263027	0.197005	0.00176805	0.019004	0.0316214	0.0287986	0.0767333	0.156688	0.6260409	1.373959	0.468237	0.690694	0.890964	1.12238	1.44782	2.13567	0.5486504	2.19468	0.0163449	0.0134713	0.0118312	0.00486981	0.0265571	0.0366208	0.016917	0.060304	0.00255779	0.0231595	0.0198698	0.0149561	0.0123975	0.0981512	0.0498918	0.152945	0.0343164	0.00801397	0.0155787	0.0386077	0.0159866	0.0159723	0.119631	0.00107365	0.0115401	0.019202	0.0174879	0.0465961	0.0951487	0.68698	0.31302	1.646775
1404	-93.70356	-123.1048	29.40119	0.02672	0.0443857	0.0101869	0.0158681	0.0124037	0.0402529	0.0327982	0.0308003	0.0219688	0.0141194	0.0159301	0.00417159	0.000209166	0.0522895	0.0674347	0.11387	0.00748891	0.0233744	0.0139985	0.0192523	0.0027221	0.00690511	0.0456405	0.0237619	0.03447	0.00980456	0.00250826	0.019487	0.0144286	0.1753338	1.824666	0.52424	0.729817	0.906411	1.10325	1.37021	1.90752	0.4669625	10.40681	0.0367411	0.0610322	0.0140074	0.0218193	0.0170556	0.0553494	0.0450988	0.0423516	0.030208	0.0194147	0.0219046	0.0057361	0.000287611	0.0719002	0.0927254	0.156576	0.0102976	0.0321408	0.0192486	0.0264726	0.003743	0.00949481	0.0627576	0.0326736	0.0473977	0.0134817	0.00344897	0.0267954	0.0198399	0.912333	0.0876669	0.7272509
1440	-90.82783	-121.6177	30.78987	0.0349372	0.044695	0.00885402	0.0275849	0.0293345	0.031198	0.0299849	0.0239197	0.00782462	0.0427869	0.038166	0.0158723	0.00633316	0.0579775	0.0616757	0.0970809	0.0268626	0.0209275	0.0233496	0.061157	0.00932423	0.0302072	0.112101	0.0113848	0.0514932	0.000297999	0.0336861	0.064283	0.0662222	0.4978038	1.502196	0.466827	0.689678	0.890555	1.1229	1.44995	2.14212	0.5508308	3.017647	0.0326662	0.0417898	0.00827849	0.0257918	0.0274277	0.0291701	0.0280358	0.0223648	0.00731601	0.0400056	0.0356852	0.0148405	0.00592149	0.0542088	0.0576666	0.0907704	0.0251164	0.0195672	0.0218318	0.0571816	0.00871813	0.0282437	0.104814	0.0106448	0.048146	0.000278629	0.0314964	0.0601045	0.0619176	0.751098	0.248902	1.069521
1476	-99.65478	-130.3246	30.66986	0.0456525	0.0330633	0.00751861	0.000843623	0.0194123	0.0356879	0.0507453	0.00610488	0.0184091	0.0444819	0.00980049	0.00197097	0.0441556	0.0296106	0.0613052	0.0431817	0.0140817	0.0173708	0.0176927	0.0674212	0.00977515	0.0163722	0.00192661	0.0257231	0.0178212	0.00455043	0.0312457	0.0385644	0.0413049	0.3854938	1.614506	0.487584	0.704467	0.896469	1.11549	1.41951	2.05093	0.5193751	4.188151	0.0604034	0.0437464	0.00994796	0.00111621	0.0256847	0.0472191	0.0671417	0.00807744	0.0243574	0.0588546	0.0129671	0.00260781	0.0584227	0.0391781	0.0811136	0.0571342	0.0186317	0.0229835	0.0234094	0.0892058	0.0129336	0.0216622	0.00254912	0.0340345	0.0235795	0.00602073	0.0413415	0.051025	0.054651	0.807253	0.192747	0.755794
1512	-100.0997	-129.4821	29.38234	0.0247929	0.0143334	0.00538697	0.0115509	0.069688	0.012986	0.0817612	0.0052386	0.0194355	0.00554783	0.013862	0.000438376	0.126776	0.0774923	0.134923	0.253557	0.137689	0.0458724	0.0655212	0.0112929	0.0185079	0.050018	0.0433017	0.019442	0.0182812	0.0138583	0.171215	0.0255387	0.0516129	0.2187164	1.781284	0.992599	0.996383	0.99887	1.00113	1.00363	1.00746	0.005371656	8.144263	0.0162054	0.00936873	0.00352108	0.00754998	0.0455501	0.008488	0.0534415	0.0034241	0.0127036	0.00362622	0.00906059	0.000286535	0.0828643	0.0506512	0.0881895	0.165732	0.0899973	0.0299836	0.0428266	0.00738135	0.0120973	0.0326932	0.0283032	0.0127079	0.0119491	0.00905819	0.111911	0.0166929	0.0337357	0.890642	0.109358	1.52992
1548	-88.60683	-119.3757	30.76886	0.010614	0.00513928	0.0184339	0.00928411	0.00349482	0.0218209	0.072783	0.11784	0.0138005	0.0494809	0.0453618	0.00358184	0.118709	0.00589271	0.00785434	0.0989827	0.0285332	0.0571153	0.0391216	0.0424758	0.0240272	0.0096446	0.011506	0.0116569	0.0262038	0.000981012	0.0939389	0.0810164	0.0150826	0.4069324	1.593068	0.700192	0.84045	0.947216	1.05573	1.18984	1.42818	0.2577025	3.914822	0.010163	0.00492091	0.0176506	0.00888962	0.00334632	0.0208937	0.0696904	0.112833	0.0132141	0.0473784	0.0434344	0.00342964	0.113665	0.00564233	0.0075206	0.0947768	0.0273208	0.0546884	0.0374592	0.0406709	0.0230063	0.00923479	0.0110171	0.0111616	0.0250904	0.000939328	0.0899474	0.0775739	0.0144417	0.796534	0.203466	1.044377
1584	-94.79538	-125.8776	31.08219	0.0109164	0.075736	0.0951322	0.0300732	0.0186898	0.0094747	0.0913469	0.0293155	0.0307311	0.0501953	0.0246211	0.0139846	0.0414339	0.0505471	0.0415831	0.0933607	0.00580383	0.0118848	0.0467635	0.0702212	0.0341096	0.0183166	0.0775887	0.0542882	0.0124805	0.0212188	0.123511	0.152771	0.0186919	0.6144306	1.385569	0.673745	0.824815	0.941683	1.06193	1.21239	1.48424	0.2855427	2.255046	0.00805763	0.0559023	0.0702191	0.0221977	0.0137953	0.00699347	0.0674251	0.0216384	0.0226833	0.0370502	0.0181734	0.0103223	0.0305833	0.0373099	0.0306933	0.0689115	0.00428393	0.00877238	0.0345171	0.0518318	0.025177	0.0135198	0.0572698	0.0400712	0.00921215	0.015662	0.0911659	0.112764	0.0137969	0.692785	0.307215	1.354792
1620	-95.35431	-125.9828	30.62849	0.00639093	0.00506072	0.00781325	0.00202973	0.00873068	0.0195572	0.0213092	0.0289906	0.0198628	0.014442	0.00500113	0.0072518	0.0970798	0.0208137	0.0351994	0.11567	5.14992e-05	0.0140294	0.00275724	0.0407981	0.0155806	0.0123641	0.00972972	0.00460645	0.00151675	0.00098034	0.00568588	0.0728913	0.01293	0.3784052	1.621595	0.431867	0.663986	0.880069	1.13627	1.50605	2.31553	0.6071161	4.285339	0.010492	0.00830818	0.012827	0.00333222	0.0143332	0.032107	0.0349833	0.0475938	0.0326087	0.0237094	0.00821036	0.0119053	0.159376	0.0341699	0.0577868	0.189896	8.45462e-05	0.0230321	0.00452656	0.0669782	0.0255787	0.0202981	0.0159733	0.0075624	0.00249005	0.00160942	0.00933451	0.119666	0.0212272	0.810797	0.189203	0.6091245
1656	-89.4191	-119.9977	30.57861	0.0254709	0.0136766	0.0121232	0.0309964	0.00670567	0.030358	0.152268	0.0427619	0.0206265	0.0377182	0.0376026	0.00423794	0.0665639	0.0179854	0.0120574	0.0881527	0.0205466	0.0162229	0.0313931	0.0388587	0.000230829	0.0865847	0.0453246	0.0019598	0.0470089	0.024121	0.102364	0.0454016	0.000635064	0.3289261	1.671074	0.903258	0.951589	0.984638	1.0156	1.05087	1.1071	0.07357019	5.080393	0.0240301	0.0129029	0.0114374	0.029243	0.00632636	0.0286408	0.143655	0.040343	0.0194598	0.0355846	0.0354756	0.00399821	0.0627986	0.016968	0.0113754	0.0831662	0.0193844	0.0153052	0.0296173	0.0366606	0.000217771	0.0816869	0.0427608	0.00184894	0.0443498	0.0227566	0.096574	0.0428334	0.000599141	0.835537	0.164463	1.059958
1692	-89.87804	-122.0665	32.1885	0.0483609	0.0155352	0.0147572	0.00838824	0.0148019	0.00571267	0.00360053	0.0547489	0.0201306	0.0604522	0.017218	0.00222162	0.0282686	0.0103422	0.0527273	0.0510869	0.00126764	0.013592	0.0169332	0.0179283	0.0112778	0.0188584	0.00905875	0.0257788	0.03443	0.0249002	0.0173035	0.0255785	0.0108526	0.9957738	1.004226	0.35545	0.603828	0.854376	1.17044	1.6561	2.81334	0.7479213	1.008488	0.0760257	0.024422	0.023199	0.0131867	0.0232693	0.0089806	0.0056602	0.086068	0.0316462	0.0950338	0.0270676	0.00349249	0.0444396	0.0162584	0.0828899	0.0803111	0.00199279	0.0213673	0.0266198	0.0281841	0.0177293	0.0296463	0.0142408	0.0405256	0.0541257	0.0391443	0.0272019	0.0402107	0.0170607	0.502113	0.497887	0.6361126
1728	-92.57029	-123.1235	30.55319	0.0170509	0.0116893	0.0192132	0.0276436	0.0200002	0.0359534	0.0138286	0.143492	0.012287	0.0134036	0.0193352	0.0155058	0.0225719	0.0112175	0.02915	0.341566	0.00072745	0.0169807	0.00733832	0.00447003	0.00600332	0.0120629	0.000557171	0.0221987	0.0146517	0.00608383	0.0147626	0.0236114	0.039252	0.344081	1.655919	0.650701	0.810934	0.93671	1.06757	1.23315	1.5368	0.3107063	4.812584	0.0184812	0.0126699	0.0208248	0.0299624	0.0216778	0.0389693	0.0149886	0.155529	0.0133177	0.014528	0.0209571	0.0168065	0.0244652	0.0121585	0.0315951	0.370218	0.00078847	0.0184051	0.00795388	0.00484499	0.00650689	0.0130748	0.000603908	0.0240608	0.0158807	0.00659416	0.0160009	0.025592	0.0425446	0.827959	0.172041	0.9226088
1764	-100.2836	-129.5554	29.2718	0.00723708	0.00964165	0.00801107	0.0155647	0.00694641	0.0209285	0.0522555	0.0620805	0.00827795	0.000900006	0.150282	0.0307873	0.00598129	0.0358042	0.0570005	0.229961	0.0904829	0.154297	0.117345	0.0354602	0.00196948	0.0804833	0.0465997	0.025866	0.0226608	0.0385529	0.193465	0.0357269	0.0233647	0.2830199	1.71698	0.499089	0.712526	0.899656	1.11154	1.40346	2.00365	0.5025117	6.066641	0.00461568	0.00614927	0.00510932	0.00992687	0.00443029	0.0133478	0.0333276	0.0395938	0.00527953	0.000574008	0.0958475	0.0196356	0.00381476	0.0228353	0.0363539	0.146665	0.0577084	0.098408	0.0748406	0.0226159	0.0012561	0.0513308	0.0297204	0.0164969	0.0144526	0.0245883	0.123388	0.022786	0.0149016	0.85849	0.14151	1.567933
1800	-88.3889	-118.9819	30.59298	0.0254186	0.0104165	0.0363561	0.00386969	0.00081347	0.0104319	0.12581	0.0885914	0.0320822	0.00134424	0.0340371	0.0302413	0.161097	0.00300685	0.0244012	0.218902	0.0381443	0.0766485	0.0349343	0.000811449	0.00172968	0.00567526	0.0224434	0.00628584	0.038391	0.0195603	0.0895482	0.00939449	0.0197664	0.4158299	1.58417	0.63167	0.79928	0.932489	1.0724	1.25113	1.5831	0.332169	3.809659	0.0217225	0.00890183	0.0310696	0.00330699	0.000695183	0.00891503	0.107516	0.0757093	0.0274171	0.00114878	0.0290878	0.0258439	0.137672	0.00256962	0.020853	0.187071	0.0325978	0.065503	0.0298544	0.000693455	0.00147817	0.00485002	0.0191799	0.00537181	0.0328085	0.016716	0.076527	0.00802843	0.0168922	0.792085	0.207915	1.170153
1836	-86.85519	-118.206	31.35078	0.0144107	0.0115999	0.00507652	0.0050159	0.00194281	0.00382054	0.0583065	0.0536134	0.00752719	0.0510665	0.00783392	0.00925216	0.0476989	0.0568679	0.0844724	0.224494	0.0263127	0.0246946	0.0652446	0.0293341	0.000828579	0.0178481	0.0159314	0.000553317	0.0320521	0.00521633	0.0601306	0.0405318	0.0223907	0.5699007	1.430099	0.652541	0.812052	0.937113	1.06711	1.23145	1.53247	0.3086642	2.509383	0.014644	0.0117877	0.00515871	0.0050971	0.00197426	0.0038824	0.0592505	0.0544814	0.00764905	0.0518933	0.00796075	0.00940195	0.0484711	0.0577886	0.0858399	0.228129	0.0267387	0.0250944	0.0663009	0.029809	0.000841993	0.018137	0.0161893	0.000562275	0.032571	0.00530078	0.0611041	0.041188	0.0227532	0.71505	0.28495	0.9840683
1872	-98.36344	-125.0168	26.65338	0.0056517	0.00569766	0.00464682	0.00373758	0.00114471	0.00189958	0.00716799	0.00814321	0.00481858	0.00460189	0.00398437	0.00259085	0.00671738	0.0077322	0.00629464	0.0250806	0.00279813	0.0371256	0.00461665	0.00630642	0.0133992	0.00333432	0.00390928	0.00441802	0.00648676	0.00248137	0.00267763	0.0131077	0.00166093	0.07409237	1.925908	0.138625	0.381481	0.740333	1.35074	2.62136	7.21373	1.428774	25.99333	0.0279467	0.0281739	0.0229777	0.0184817	0.00566038	0.00939311	0.0354444	0.0402667	0.023827	0.0227555	0.019702	0.0128113	0.0332163	0.0382343	0.0311259	0.124019	0.0138363	0.183579	0.0228285	0.0311842	0.0662566	0.0164876	0.0193307	0.0218464	0.0320759	0.0122699	0.0132404	0.0648151	0.00821298	0.962954	0.0370462	0.2022317
1908	-94.02081	-125.4089	31.38807	0.0323791	0.008939	0.00410343	0.0181379	0.00706232	0.0059631	0.0551037	0.0222291	0.0883118	0.0444512	0.0204113	0.0337663	0.0304799	0.0669078	0.0629276	0.136371	0.00275806	0.0780515	0.0103753	0.00746546	0.0424104	0.0559773	0.0495047	0.075976	0.0796371	0.0653237	0.0100886	0.00554581	0.0250952	0.6563538	1.343646	0.620242	0.792194	0.929902	1.07538	1.26232	1.61227	0.3453705	2.047137	0.0282601	0.00780185	0.00358142	0.0158305	0.00616391	0.00520453	0.0480939	0.0194013	0.0770775	0.0387965	0.0178148	0.0294708	0.0266025	0.0583963	0.0549225	0.119023	0.0024072	0.0681225	0.0090554	0.00651576	0.0370153	0.0488563	0.0432071	0.0663109	0.0695063	0.0570138	0.00880519	0.00484031	0.0219028	0.671823	0.328177	1.145754
1944	-89.24193	-120.4816	31.23962	0.00811534	0.00625102	0.000670628	0.00261622	0.00452035	0.056504	0.0214984	0.0626399	0.0119276	0.0146781	0.0139584	0.0113153	0.0412151	0.0155066	0.00307206	0.0929488	0.0106185	0.0588271	0.0479623	0.0146735	0.00470716	0.0152181	0.0295251	0.0220274	0.0150284	0.024176	0.0135756	0.00121502	0.00988899	0.7370723	1.262928	0.209251	0.466324	0.7882	1.26871	2.14443	4.77895	1.131039	1.713438	0.0127825	0.00984597	0.00105631	0.00412081	0.00711999	0.0889994	0.0338621	0.098664	0.0187871	0.0231194	0.0219859	0.0178227	0.0649178	0.0244244	0.00483879	0.146403	0.0167252	0.0926584	0.0755454	0.0231123	0.00741424	0.02397	0.046505	0.0346954	0.0236711	0.0380796	0.021383	0.00191378	0.0155761	0.631464	0.368536	0.6348809
1980	-99.08901	-129.5812	30.49219	0.0235704	0.026384	0.00231282	0.00688434	0.0172433	0.0120285	0.102308	0.0413124	0.000566569	0.0217825	0.0161353	0.00239791	0.0429665	0.0555573	0.0083153	0.0785715	0.0284045	0.0131233	0.0309862	0.0203344	0.00487068	0.0229731	0.0296569	0.0041675	0.0189114	0.0351909	0.0371266	0.0214887	0.0452346	0.5410112	1.458989	0.175001	0.427394	0.767053	1.30369	2.33976	5.71426	1.260284	2.696781	0.0305789	0.0342291	0.00300052	0.00893136	0.0223705	0.015605	0.132729	0.0535964	0.000735035	0.0282594	0.020933	0.00311091	0.0557423	0.072077	0.0107878	0.101934	0.0368504	0.0170254	0.0401998	0.0263808	0.00631894	0.029804	0.0384752	0.00540668	0.0245345	0.0456547	0.048166	0.0278782	0.0586848	0.729494	0.270506	0.7708058
2016	-93.30098	-123.6905	30.38957	0.00953395	0.0182012	0.0175336	0.0244507	0.00804009	0.00949031	0.016184	0.113011	0.001267	0.00327905	0.040274	0.00134478	0.000602103	0.0593873	0.0430901	0.0793276	0.0136617	0.00838312	0.019599	0.0279107	0.0363352	0.00571504	0.021344	0.0408216	0.0739121	0.00699792	0.0163732	0.00686764	0.0119159	0.3190478	1.680952	0.504182	0.716062	0.901047	1.10982	1.39653	1.98341	0.4951712	5.268653	0.0129739	0.0247684	0.02386	0.0332729	0.0109411	0.0129146	0.0220234	0.153787	0.00172416	0.00446217	0.0548055	0.00182999	0.000819351	0.0808151	0.0586376	0.10795	0.018591	0.0114079	0.0266705	0.0379812	0.0494455	0.00777711	0.0290452	0.0555506	0.100581	0.00952287	0.0222809	0.00934558	0.0162153	0.840476	0.159524	0.7348542
2052	-98.33721	-128.2089	29.87172	0.00808156	0.0133939	0.0237069	0.00416938	0.0664464	0.0195777	0.00753439	0.0269847	0.0135579	0.00651834	0.0581629	0.0253465	0.00185901	0.0236297	0.0800803	0.118607	0.0553833	0.0152662	0.061076	0.0138135	0.010088	0.115732	0.00689166	0.0954944	0.02813	0.0656642	0.0134973	0.042251	0.101657	0.3273477	1.672652	0.377454	0.621778	0.86222	1.1598	1.60829	2.64933	0.7044911	5.109711	0.00719896	0.0119311	0.0211178	0.00371403	0.0591896	0.0174395	0.00671154	0.0240376	0.0120772	0.00580645	0.0518108	0.0225784	0.00165599	0.0210491	0.0713346	0.105654	0.0493347	0.0135989	0.0544057	0.0123049	0.00898624	0.103093	0.00613901	0.0850652	0.0250579	0.0584928	0.0120233	0.0376367	0.090555	0.836326	0.163674	1.122602
2088	-87.77869	-118.8656	31.08694	0.0355013	0.0272706	0.0145823	0.00703773	0.0147925	0.0272166	0.0255793	0.0273578	0.00298758	0.0130489	0.147113	0.000976649	0.0885234	0.0589714	0.0339037	0.295024	0.027967	0.0131564	0.0146149	0.0304472	0.123184	0.0279374	0.0145902	0.0650875	0.0764694	0.000871364	0.0433276	0.0246467	0.0237897	0.599138	1.400862	0.662215	0.817901	0.939213	1.06472	1.22264	1.51008	0.2980234	2.338129	0.0271837	0.0208814	0.0111658	0.00538887	0.0113267	0.02084	0.0195864	0.0209482	0.00228762	0.00999167	0.112646	0.000747831	0.0677833	0.045155	0.0259604	0.225903	0.0214146	0.010074	0.0111908	0.0233138	0.0943235	0.021392	0.0111719	0.0498382	0.0585534	0.000667213	0.0331764	0.0188723	0.018216	0.700431	0.299569	1.305976
2124	-88.76702	-117.943	29.17596	0.00118932	0.0020227	0.00276282	0.000400647	0.00840681	0.00982213	0.0173559	0.00943803	0.000276452	0.00473774	0.00558946	0.00208977	0.00617531	0.010592	0.00726695	0.0316426	0.00734908	0.0019154	0.003308	0.000607703	0.00290326	0.00922384	0.00638668	0.00152118	0.00333319	0.00366667	0.0012331	0.00157236	0.0022586	0.3453975	1.654602	0.127633	0.366417	0.731086	1.36783	2.72913	7.83499	1.488509	4.790429	0.0072059	0.0122552	0.0167395	0.00242746	0.0509356	0.0595108	0.105157	0.0571836	0.00167498	0.0287052	0.0338657	0.0126616	0.0374153	0.0641755	0.0440294	0.191718	0.044527	0.0116051	0.0200427	0.00368198	0.0175904	0.0558858	0.038696	0.00921659	0.0201953	0.0222158	0.00747118	0.00952667	0.0136845	0.827301	0.172699	0.1650478
